"y","x1","x2"
0,0.585528817843856,1.67751179128875
1,0.709466017509524,0.079474054662459
1,-0.109303314681054,-0.856427496616939
1,-0.453497173462763,-0.778777287144353
1,0.605887455840394,-0.38093608425708
1,-1.81795596770373,-1.89735833972576
1,0.630098551068391,-0.0717709116878157
1,-0.276184105225216,-1.03086459149003
0,-0.284159743943371,0.670695476490605
0,-0.919322002474128,-0.361287754939292
1,-0.116247806352002,-0.27930635616867
1,1.81731204370422,-0.645890406995311
1,0.370627864257954,-0.515729092880925
1,0.520216457554957,-1.37455613286123
0,-0.750531994502331,1.01037782844654
1,0.816899839520583,0.45370645645891
0,-0.886357521243213,0.274880330444909
0,-0.331577589942552,-1.27179122480489
1,1.12071265166956,0.973595241918216
0,0.298723699267293,1.28078712369707
1,0.779621924555324,-0.0258765473419908
1,1.45578508247686,-1.7359637799923
1,-0.644328429231302,-0.945175883718
1,-1.55313740522969,-0.461119638727372
0,-1.59770951669631,0.559566137270165
1,1.80509751881082,0.207371697786834
0,-0.481647363694637,0.400516269744986
1,0.620379801298422,-0.0514096698764048
1,0.612123492650849,0.824944695687561
1,-0.162310976918126,-1.67806750352761
1,0.81187317855386,-0.923279416267376
1,2.19683354634753,-0.657448334637347
1,2.04919033740619,1.65494179674235
1,1.63244563948047,-1.16392914747106
1,0.254271192814055,-0.879142734490512
0,0.491188279272559,0.224613030886869
0,-0.324086578737118,1.42054996200525
0,-1.66205024385863,0.500920689211464
1,1.76773385087297,0.284829601969807
1,0.0258010486478081,-0.720574830593773
1,1.12851083359018,0.896460941962013
0,-2.38035806139704,-1.43246766728612
0,-1.06026555215253,0.38599263402402
1,0.937140540182908,-1.11065415047959
1,0.854451720330554,-0.0755034378284325
1,1.46072940310409,-1.38722221913342
0,-1.41309877788919,0.27471365422758
1,0.567403253424482,0.546311962688847
1,0.583187653435685,-0.539094610070408
1,-1.30679883346442,-1.84149919464278
1,-0.540386073862105,-0.790288951009079
1,1.94769266473204,-1.09406812598926
0,0.0535902703574544,0.463697367089517
1,0.351662840555237,0.0167654783920317
0,-0.670976538993938,0.713715588458096
0,0.277953694806143,0.372720397330718
1,0.691171272874884,-0.631418735286571
1,0.823795328706086,-0.345194724933052
1,2.14506502048029,-0.233673112843169
1,-2.34694397836337,-2.4027098316998
1,0.149591980615209,-0.841015659364336
1,-1.34253148172954,-0.525577561742616
1,0.553303075503898,0.964676071530322
1,1.58996284269541,1.16868779777066
0,-0.5868795943871,0.0375256354082827
1,-1.8323773062094,-1.05945038373576
1,0.888139432652018,-0.203198858763934
1,1.59348847235627,-0.260522502158531
1,0.516854670662387,-1.50359284139183
1,-1.29567168029482,-1.19154648174911
0,0.0546155753293754,2.45707416564799
1,-0.784649373191544,-1.42140516618769
1,-1.04935281895627,-1.17067119024427
1,2.33051196240471,0.612728840110975
1,1.40270538286743,0.504072912631472
1,0.942600850691525,-0.0336040264924301
0,0.82625828715243,1.06778841116665
1,-0.811540490191081,-1.08436433575367
1,0.476248280753654,0.565755522275279
1,1.02125840748109,-0.276090810137596
1,0.645383074206077,-0.825708875887398
1,1.04314355155144,0.490220536519514
1,-0.304369112693661,-0.926531861094747
1,2.47711091696297,1.60254989142619
1,0.971220673037445,-0.860891020026199
1,1.86709918456672,-0.365513266132811
1,0.672042469014787,-0.0063319207701284
1,-0.307953380837338,-2.38053077692356
0,0.536523716710872,1.52081963387357
1,0.824870065351676,-0.619902119718326
0,-0.963901479013802,-0.484028904135812
0,-0.855082511099791,-0.926160966588346
1,1.88694694202566,-0.2859256147179
0,-0.391819371995182,1.58779536109287
0,-0.980632948949986,0.659089022784725
1,0.687332100557042,1.20629787922748
0,-0.505043517520896,-0.0248296420195276
1,2.15771981650642,-0.904587351885264
1,-0.599797563824836,-0.446869813890387
1,-0.694546693270751,0.125085620440897
1,0.223925407521288,1.1480913566555
1,-1.15622333024077,0.455013729328529
0,0.422418527786999,2.02194638426709
0,-1.32475525584893,-0.6952703709813
0,0.141084312860285,1.60396534062607
1,-0.536047998490946,1.35170733572983
1,-0.311606084578147,0.439514597571448
1,1.55610964260126,1.57162170153059
1,-0.44803329129447,-1.74125323682522
1,0.321123537493968,-1.48401480103155
0,-1.23017224688019,-0.555232551612177
0,-1.32405869215415,-1.35860493078214
1,1.2612422743883,-0.0826571244573201
1,1.31923171964234,-0.358236118952675
1,-0.0807537613680344,-1.2891182571127
0,-0.505089806271492,0.966683187814076
1,-0.0521535933303235,-0.420455899805465
0,0.628860625108436,0.778214744704721
1,2.18000239748484,0.577272970940539
1,-0.0690173065192163,-0.396721690855446
1,1.5448636020376,-1.55747040157249
1,1.32145201716263,-0.548407913677815
0,0.322151575362802,0.217260182352515
1,1.53095511973516,0.913234969506863
0,-0.421239693338574,1.5522148463537
0,-1.15882102281814,1.26813065319604
0,-1.84536828942147,0.760401524537182
1,1.15732528705715,0.659180420191723
0,-2.12354988101476,0.653989652414126
0,-1.19603151811083,1.55597631479714
1,1.64219199076734,0.416610866848198
1,0.883654833162014,0.0280533938348574
1,0.524875891035917,-2.36600857272134
0,-1.18465906563077,0.546044490687229
1,2.6557882721428,-0.0870771441310827
1,-1.04791371021831,0.368892122491792
1,-1.01112252361904,-1.44043937936632
0,0.668921652514333,0.948342218434107
1,0.129177293676193,-1.62246893619965
1,-0.422576867053514,-1.42204093912368
1,-1.14026414484813,-2.19955961986666
0,-1.29371529003254,0.102242549734569
1,-0.594698769070893,-1.70094425207912
0,-1.50081408022084,1.66756805497658
0,0.0158556930655591,0.65132781853536
0,0.54016956769222,1.53324704446761
0,-1.5472919670457,-0.00710408522648729
0,0.849652929928439,0.064437051241413
1,0.89601318433245,1.42522041865573
0,0.138690996809729,1.0959766553495
1,-1.61932832236614,-0.123835517987326
1,0.548397923014403,-0.602283794919944
1,0.195282153811252,-1.09613954622899
1,-0.806497994763471,-0.311297069880495
1,-0.108624235207127,0.175138895811023
1,-0.250946623852313,0.530809920043939
0,1.69934666853318,0.906410806343135
1,-0.344298796264969,0.046753128925649
0,0.0677720614042188,0.18479492819343
1,-0.650569726854058,-0.505011833228914
0,-0.487638515203085,1.09073222039182
1,0.303151237257663,-0.185498225278187
0,-0.241974019629253,-0.471421528771275
1,-0.481733567501898,0.633121870151052
1,-0.991802864256725,-0.272124450423728
0,-0.28064913880443,0.792838797593903
0,0.633017344180171,1.05168020506894
0,-1.23981834310786,0.467590992515474
0,1.76431406899432,1.57775777615221
0,-0.0236798881530076,1.19257919933482
0,0.199920483827434,0.687808690022051
1,1.34719277764001,-0.540565676573646
1,0.0360734877996975,0.692902562053593
1,0.824581130566735,-2.19404045068874
1,-1.70267185160602,-0.954047150509827
0,0.480950155267682,-0.140183676637332
1,2.48355008932625,0.367150280498896
0,0.401364987505605,0.0558580625514391
0,0.215177170747045,1.85388686032127
0,-1.8157123529028,1.2334889773664
1,-0.911739424232877,-1.53345782563624
1,-0.0490446908536225,0.0704556078430764
1,-0.405387476681813,0.624654174666826
1,1.13038179784685,-0.223982210338797
0,0.815464735072572,0.351170646069845
0,0.0764175190481425,0.122204457677413
1,1.45374735124973,-1.80355741947249
1,0.374121083436261,1.00149540104933
1,-0.170904055752574,1.1992198328312
1,-0.502212811850508,-1.42600469004381
1,0.543522107940633,-1.15418497366989
1,-0.505186002851623,0.195879382958877
0,0.786795789402013,0.489033101349929
1,0.300949401608442,-0.0301505554990925
1,1.31022390674737,0.16218068298852
1,0.798433770272113,0.106499487995292
1,0.850860437614436,-1.17696686687013
0,-0.443567968094689,0.934429427085438
0,-0.446774787609579,0.421974630276405
1,0.0133050417761504,-0.503018994751964
0,-1.43614570622707,-0.267881707867739
0,-0.629259647262801,0.937288013068247
1,0.24352176562534,0.03402357854294
1,1.05836223334598,0.243158863777442
1,0.831348817915028,1.14368852438981
0,0.105211815952333,0.827405931838682
0,-1.74171309445735,0.348058187541831
1,0.645246993765226,-0.381202844028649
1,0.0971042246760799,1.36128143680364
1,-0.0767336945381774,-0.885541754975946
1,0.991950677701748,0.388984013950165
0,-0.859250761249102,0.411905090024538
0,-0.281579688324405,0.709913471286387
1,2.06624727069071,-1.31529380575551
1,-0.611552977816697,-1.53693355890862
1,0.315612824664819,-0.646002558777445
1,0.660293378144825,-0.96864298750643
1,-1.72220240714511,-1.04569476582391
0,-2.13462604834862,-0.132058867317196
1,0.0689455981370002,0.138724708909393
1,0.867821742581099,-1.60980434526883
0,-2.29004417945875,0.972991445547876
0,-0.15019028820832,1.04888304215775
1,-0.268781792791041,-0.115849420987912
1,1.79133204114731,0.910867637557604
0,0.67226804169809,2.06183133700557
0,-0.209301136296734,0.776568452786236
1,0.0121825061243721,-0.186582022727193
1,1.53411686438439,-0.50989851527311
0,0.0772918164071403,0.714076821371947
1,0.078437532748926,-1.03526304053903
0,-0.779261070429696,1.89484901774885
0,0.16655966873187,0.056793059358744
1,0.265324569774749,-1.70072594342836
1,0.890780709620268,-0.0648369010779013
0,-0.467888369466512,0.893158726883443
0,0.758374556806851,-0.23768450540283
1,-0.641736357769941,-0.88378036018178
1,0.627671823247429,-0.268114313447309
0,0.248330126822981,-1.42515927310942
0,-0.700075816724207,0.282729470241562
0,-0.567401585119184,-0.158979583631623
0,-0.261393925889455,-0.141043577462177
0,-1.06388503578658,0.386238645647726
1,-0.10636865398875,-0.473854785026103
1,0.771103739675585,1.18190209494895
1,2.74740354224873,-0.84638259447329
1,-0.0839347570758132,-0.23109629250776
1,0.543567634250284,-1.54197485904382
1,0.75286121063539,-0.125906424899325
0,-0.808674127657869,0.8915386353876
0,1.00111984739073,0.708696980773864
0,0.456052504632617,1.36548479826691
0,-1.43425030743108,0.146941158074239
0,-0.265304816278076,0.0343765615882022
0,0.641769163641739,1.35090452621638
0,-0.415021028711576,-0.364784429284285
1,-0.459575676223938,-0.820965911777432
1,-0.792494015719286,-0.447457109757897
0,-1.15853913347538,1.11965664048999
1,0.710889998448436,0.209283042206034
0,1.26760175223824,0.583689377018137
1,-0.143151055750639,-0.686082182049888
1,-0.515028906343196,-1.01849041259213
1,1.48289118430819,-1.13475338265242
1,-0.162588909926269,-0.458250470323518
0,0.0417091744023163,0.867376229903351
1,0.483039896138864,0.707050006321798
0,-1.18012717392787,0.22016399489922
0,-0.663573739142793,0.317229802016674
1,-0.634649894213064,-2.30866929119094
1,-0.701963031445893,-0.764126858487634
1,0.576850378871315,-0.257215351771573
0,-2.11308037072577,1.17174699718393
0,0.260909682674749,-0.645359265523009
1,1.14712719028965,-1.79056185566653
1,0.0147936485562024,-1.07978552468131
0,-0.311739243901957,0.714448807495777
1,-0.956196108104157,-1.81294473383259
0,0.473413758540709,1.04816889489924
0,-1.51386407967723,0.20271586719381
0,0.164280997670587,0.281211359011229
0,-0.870865218565352,1.03205800807302
0,1.59332899431659,2.29387855362419
1,0.646597522791782,-0.0592560273875868
1,0.357369685182645,0.41140135589033
1,0.102393063199646,-1.27924167964432
1,-0.67526682519505,-0.426501851333175
0,0.972085023739425,0.849957445130861
1,0.755869929249423,-1.80301321221126
1,-0.428285623067143,-0.96955396616367
0,-0.713924763715124,1.65067878778122
0,-0.190384065567216,0.665956923522699
1,0.399864811716241,0.361114644091802
1,-0.977844914504154,-0.487798793961118
0,0.183736909549099,1.42838225761376
1,-2.15031052974374,-0.904252644070332
1,-0.622966525745903,-2.09369369551605
0,-0.765439315770125,0.921678980747322
1,0.464309418783945,-1.84902280672721
1,0.522282168524833,-1.65989369148494
1,0.00979375993233719,-0.276360236475334
1,-0.440526196202908,-0.828433721841923
1,1.1994895345014,-0.686070901928494
1,-0.117468489316423,-0.271607769493159
0,0.0382097873805771,1.24381055686463
1,1.19480563237129,-0.17202142205891
1,0.343958352102906,-2.5464745985204
0,-0.329072974464988,1.64062749976048
0,1.670857916859,0.97023676068447
0,-0.918058202818816,0.0203074667109345
1,-0.0878073286373145,-2.6513977459491
1,1.32029371983474,1.11781171220216
1,1.73078613049822,-0.819083406430258
0,2.16259607787676,1.70455001713339
0,-0.315732479332576,0.849855831494626
0,-0.575096104236685,0.543337062872608
0,-1.40635643559789,0.0560354533851741
0,2.2678598535587,1.58404961323105
1,-0.770853928970678,-1.4386345459615
0,0.380315696994393,-0.639718612528588
1,0.605136772754965,0.0867654667091841
1,1.01967413681758,0.466811178990879
1,0.474943044148217,0.41725282377052
0,-2.18594644011259,0.607894752103972
1,0.933192166975154,0.28020989415716
1,0.475435421232725,-1.17626757068755
1,0.390281600028403,-1.29423356811136
1,-0.727328150843188,-0.3187407058278
1,0.986555948076592,0.845857571154179
1,1.42398359867007,0.0590417004348367
1,0.484730511200338,0.280053128944515
1,0.349236445934426,-0.836591212267774
1,0.860124249616191,0.653533163617214
1,0.404611144608053,-0.902540961623437
1,0.367044921399527,-2.03255201454578
0,-1.51919904950798,1.34289652536155
1,1.54980333197868,-0.0996047055005739
1,0.499881065667666,-1.3205457822542
0,0.460872851532372,0.490032052603938
1,2.07670993327744,-0.13701034864936
1,-0.307650565583008,-0.0543016244860369
1,0.952370885178271,-0.644715679765775
1,0.532788293060056,0.020391609699548
1,-0.0955477083753134,-0.270451018172699
1,-0.142063378432117,-0.472232429739442
1,-1.18302571097835,-2.13767534930398
1,0.54531840953441,0.097327073472671
0,-2.58185544258076,-0.379328576092151
1,0.77890003053602,0.434192902913088
1,0.292940302703854,-0.115664294636564
1,-0.0867079053484027,-1.29897046835665
1,-1.46635949546023,-1.44740649315577
0,-1.0831794487358,0.117876700713241
1,1.05773736712652,-0.713256538016366
1,-0.360320800556423,-1.51039577650116
1,0.350593765015391,-0.29150438861163
1,0.0282576561933585,-0.890669214597854
1,0.473048261023495,-0.685476756136747
0,-0.919154727671976,-0.0639322894309572
0,-0.375823436339545,-0.269658040436885
1,-1.81283376431222,-3.33467536354003
0,0.288600211104964,1.05127376242621
0,-0.189622581277104,1.29101956711379
0,0.0178602132113477,1.23824906704604
1,0.650430242426131,-1.90165631418952
1,0.310254985421182,-0.442676356914958
1,1.66835716892389,1.23726468585424
1,0.672614533611014,-0.034628603802704
0,-0.27751798802614,0.870557707524331
1,-0.146026391952837,-1.3583535270645
1,1.70143183167595,0.215011232119934
1,0.471357880571046,0.449079188725812
1,0.581700078573641,1.20446178465285
0,0.666020696010318,1.16217674209784
0,-0.77890222515892,0.190854336942394
1,1.16332484782536,-0.559199402522627
1,-1.96454419520035,-1.18450209696377
1,0.769170668260007,-0.112966312972576
1,2.25977199341018,1.02924678361204
0,-0.477272291383015,-0.687589335177104
0,-0.102580508795901,-0.349450308644348
1,0.368696176156456,-0.147656106009557
0,-0.535432993982554,0.427033657330538
1,0.506601941315226,-1.48696990946078
1,-0.150557097589785,0.558629046995213
1,0.904243556201491,-0.235439675631082
1,2.24203613746722,0.215797961536886
0,-1.19512289061954,-0.0717434140692806
1,-0.418522566091345,-1.6511812686051
1,0.798251394698956,-0.733304145196212
1,0.49817216339198,-0.001886288557124
0,0.11956022337119,0.700392753856694
0,-0.367202719244542,0.785836536099724
1,0.262331084814879,-1.02470968889282
1,0.262704124824336,-0.37409459060045
1,0.640738877993306,-0.743648960606196
1,0.307089830771924,-0.674708287362035
1,-0.0331294007767504,-0.6763354211275
0,-1.37475052682553,-0.973637503027373
1,0.627965113126225,-0.76455739416731
0,0.00214395093177762,0.979195951073251
1,0.284377722710805,1.17383261804459
0,-1.00177908621909,1.3746664154182
0,-0.61722192863403,1.2027383496724
1,0.828194239462874,0.0269493670172347
0,-0.084818645674312,0.711260302486253
1,-0.434719916936125,-0.0914523764692441
0,-1.20483528910071,-0.116861627901896
1,-1.02068687992011,-1.12578893420124
0,-0.971229202960724,1.13987143510928
1,-0.160913362176837,-0.459491237689712
1,1.20468703481302,-0.920665190845484
1,0.066746216660166,-0.30393077907685
0,-0.882457683653546,0.267685253178417
1,-0.0199197379804012,-1.2569610031532
0,0.328016480023828,1.5529932885864
0,-0.930628616693406,3.28902221110227
0,-1.13141496810912,1.4306875730458
0,1.0862303889986,1.40293328467139
1,0.514242102223054,0.020715065638683
0,0.293168380759209,1.22208988460687
1,-0.562654830461337,-0.577103633365481
0,0.207142723762983,0.825420145543567
1,1.2280774574073,0.382837248481534
1,-0.430012569304131,-1.21166257971452
1,1.33190835172714,1.11629650843708
1,-0.7632671560725,-0.818011975318963
1,1.23231883156069,-0.444864848082868
0,0.609058662925924,0.844661289767558
0,-0.822540083874516,0.951259179137202
1,-0.0476483564726301,-0.862401297076409
0,0.170678010698749,0.612258116618644
0,-1.22507132610198,-0.105020523015209
1,0.387332884207625,-0.753762263573015
1,0.490667776973891,-2.77149280105207
1,2.23912608412108,-0.0986434264177824
1,0.892212308962462,-0.862521183734214
1,0.798932583732949,0.0119144198361718
1,1.93544276888011,0.227902421584534
1,0.394249899631979,0.754868073472595
0,0.632521494371694,0.210220921404522
1,0.102591102479784,-0.653579835301076
1,1.01021099822561,0.25185089927799
1,1.21467838526569,-0.415650357964597
1,0.500870658308071,-0.192023638930723
0,-0.909467950919845,0.132729411093459
0,-2.19720851198184,0.244478759598709
0,0.43854532217057,1.30487964912332
1,-1.02941483034087,-0.940724065538842
0,0.713078103934547,1.33690041874009
0,1.02826853911963,1.83593170616585
1,-0.570632725418573,-0.703934769978512
1,-0.434008681840124,-0.489700073207826
1,1.00531746476826,-0.862239418738147
1,1.20354481603093,0.678578786886658
1,1.49618269695644,-1.36870654517632
0,-0.156598432207094,1.10793126486612
0,-0.936030519727876,-0.751664609851581
1,0.352538646178498,-0.860862570436002
0,-1.28618864655408,0.550004482125283
1,-0.272522855069837,-0.49739803131194
1,0.156914836911099,0.290913908826882
0,-0.88181286823508,1.74264295355076
0,-0.121897825360133,0.171098040885632
0,-0.855250672623498,1.66623092387058
0,-1.00572873499677,0.280513906436464
0,-0.913952390826423,1.33259510479393
0,-2.07823365938166,0.808199641246076
