"y","x1","x2"
0,2.29276440892193,3.51626768693313
1,2.35473300875476,1.11921108199369
5,1.94534834265947,-0.284641244925408
2,1.77325141326862,-0.168165930716529
0,2.3029437279202,0.428595873614381
1,1.09102201614814,-1.84603750958864
1,2.3150492755342,0.892343632468277
1,1.86190794738739,-0.546296887235043
1,1.85792012802831,2.00604321473591
4,1.54033899876294,0.458068367591062
4,1.941876096824,0.581040465746995
4,2.90865602185211,0.0311643895070334
5,2.18531393212898,0.226406360678613
2,2.26010822877748,-1.06183419929185
0,1.62473400274883,2.51556674266981
0,2.40844991976029,1.68055968468837
2,1.55682123937839,1.41232049566736
2,1.83421120502872,-0.90768683720733
2,2.56035632583478,2.46039286287732
0,2.14936184963365,2.9211806855456
1,2.38981096227766,0.961185178987014
5,2.72789254123843,-1.60394566998845
2,1.67783578538435,-0.417763825577
0,1.22343129738516,0.308320541908941
1,1.20114524165184,1.83934920590525
2,2.90254875940541,1.31105754668025
0,1.75917631815268,1.60077440461748
2,2.31018990064921,0.922885495185393
0,2.30606174632542,2.23741704353134
8,1.91884451154094,-1.51710125529141
6,2.40593658927693,-0.384919124401064
3,3.09841677317377,0.0138274980439801
0,3.0245951687031,3.48241269511352
4,2.81622281974023,-0.745893721206588
3,2.12713559640703,-0.318714101735768
1,2.24559413963628,1.3369195463303
1,1.83795671063144,3.13082494300787
1,1.16897487807068,1.7513810338172
0,2.88386692543648,1.42724440295471
6,2.0129005243239,-0.08086224589066
1,2.56425541679509,2.34469141294302
4,0.809820969301479,-1.14870150092917
4,1.46986722392373,1.57898895103603
3,2.46857027009145,-0.665981225719378
3,2.42722586016528,0.886744843257351
3,2.73036470155204,-1.08083332870013
0,1.2934506110554,1.41207048134137
1,2.28370162671224,1.81946794403327
3,2.29159382671784,0.191358084894389
8,1.34660058326779,-1.76224879196417
7,1.72980696306895,-0.185433426513619
7,2.97384633236602,-0.641102188983889
0,2.02679513517873,1.69554605063427
0,2.17583142027762,1.02514821758805
2,1.66451173050303,2.07057338268714
1,2.13897684740307,1.55908059599608
0,2.34558563643744,0.0528718970701432
5,2.41189766435304,0.482207912600421
1,3.07253251024015,0.649490330735246
2,0.826528010818314,-2.6040647475497
1,2.0747959903076,-0.261523489046504
3,1.32873425913523,0.211633657386076
0,2.27665153775195,2.44701410729548
1,2.7949814213477,2.753031696656
2,1.70656020280645,1.05628845311242
2,1.0838113468953,-0.589175575603635
1,2.44406971632601,0.695201711854099
5,2.79674423617814,0.609216246762203
12,2.25842733533119,-1.25538926208775
5,1.35216415985259,-0.787319722623663
1,2.02730778766469,4.68561124847199
2,1.60767531340423,-1.13210774928154
3,1.47532359052187,-0.756006785366409
3,3.16525598120236,1.91909326016646
2,2.70135269143372,1.75610936894721
2,2.47130042534576,0.949593960261355
0,2.41312914357621,2.60168261674997
3,1.59422975490446,-0.626546503630509
1,2.23812414037683,1.84863328341292
0,2.51062920374055,0.585863784793606
4,2.32269153710304,-0.238563313831097
0,2.52157177577572,1.73533080477927
7,1.84781544365317,-0.38979779164212
2,3.23855545848149,3.40382483713929
4,2.48561033651872,-0.291336530039299
3,2.93354959228336,0.451730100800783
0,2.33602123450739,0.990502118844807
5,1.84602330958133,-2.57079616538534
0,2.26826185835544,3.28122945081035
0,2.41243503267584,0.0701468204225113
6,1.5180492604931,0.273956643796282
4,1.5724587444501,-0.389241449882519
3,2.94347347101283,0.571111577923149
0,1.80409031400241,3.3816930416393
0,1.50968352552501,1.98863353417709
0,2.34366605027852,2.80944681884122
1,1.74747824123955,0.962755536970708
7,3.07885990825321,-0.356881027827897
0,1.70010121808758,0.32969527916442
1,1.65272665336462,1.18762843066135
2,2.11196270376064,2.72213703498324
0,1.42188833487961,1.68252059399279
0,2.2112092638935,4.03291957640063
0,1.33762237207554,-0.0429055564719494
1,2.07054215643014,3.4059480109391
2,1.73197600075453,3.02756100359475
1,1.84419695771093,1.65927189635717
2,2.77805482130063,3.35743255229589
2,1.77598335435276,-1.61187985523783
4,2.16056176874698,-1.22602220154732
0,1.3849138765599,0.167151172581734
4,1.33797065392292,-1.0379073961732
1,2.63062113719415,0.87601431331402
2,2.65961585982117,0.462645821570987
10,1.95962311931598,-0.933677385669049
1,1.74745509686425,2.45002478172111
2,1.97392320333484,0.369316150291802
1,2.31443031255422,2.16732211705708
0,3.09000119874242,1.86590945641081
2,1.96549134674039,0.404917463716831
3,2.7724318010188,-1.33620560235874
2,2.66072600858132,0.177388129483278
1,2.1610757876814,1.32589027352877
0,2.76547755986758,2.36985245426029
1,1.78938015333071,3.32832226953056
0,1.42058948859093,2.90219597979405
0,1.07731585528927,2.14060228680577
0,2.57866264352857,1.98877063028758
0,0.938225059492621,1.98098447862119
0,1.40198424094458,3.33396447219571
0,2.82109599538367,1.6249163002723
4,2.44182741658101,1.04208009075229
11,2.26243794551796,-2.54901285908201
1,1.40767046718461,1.81906673603084
3,3.3278941360714,0.869384283803376
1,1.47604314489084,1.55333818373769
12,1.49443873819048,-1.16065906904948
2,2.33446082625717,2.42251332765116
4,2.0645886468381,-1.43370340429948
5,1.78871156647324,-1.13306140868552
12,1.42986792757594,-2.29933942979999
0,1.35314235498373,1.15336382460185
11,1.70265061546455,-1.55141637811869
0,1.24959295988958,3.50135208246487
0,2.00792784653278,1.97699172780304
0,2.27008478384611,3.29987056670141
3,1.22635401647715,0.989343872160269
1,2.42482646496422,1.09665557686212
1,2.44800659216622,3.1378306279836
0,2.06934549840486,2.64396498302425
0,1.19033583881693,0.814246723019011
1,2.2741989615072,0.0965743076200845
1,2.09764107690563,-0.644209319343491
3,1.59675100261826,0.533054395179257
1,1.94568788239644,1.26270834371653
0,1.87452668807384,1.79621488006591
0,2.84967333426659,2.3596162095147
0,1.82785060186752,1.07012969338847
3,2.03388603070211,1.27719239229014
2,1.67471513657297,0.242482250156629
0,1.75618074239846,2.63609833058773
1,2.15157561862883,0.721752662082719
2,1.87901299018537,0.292867706843087
0,1.75913321624905,1.94968280522658
0,1.50409856787164,0.591813324364407
1,1.85967543059778,2.18925819639085
2,2.31650867209009,2.57752030760341
1,1.38009082844607,1.70138648877321
0,2.88215703449716,3.36663666422832
